ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
31087,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,456500,3.5,-0.1276,0.0,360.0,not_neg,not_int,not_lpsm,818000.0,sb,sr,home,1U,30900.0,CIB,593,EXP,45-54,not_inst,55.80684597,North,direct,0,21.0
31088,2019,cf,Joint,,type1,p1,l1,nopc,nob/c,366500,4.75,0.8997,7214.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,10380.0,EXP,609,EXP,45-54,not_inst,94.45876289,North,direct,0,33.0
31089,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,96500,5.125,0.8264,1748.61,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,3000.0,CIB,850,CIB,65-74,to_inst,26.95530726,North,direct,0,26.0
31090,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,556500,3.75,-0.018,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1U,,EXP,704,CIB,55-64,not_inst,85.87962963,North,direct,0,
31091,2019,ncf,Male,nopre,type1,p1,l1,nopc,nob/c,656500,,,,324.0,neg_amm,not_int,not_lpsm,1208000.0,sb,pr,home,1U,9000.0,EXP,681,CIB,45-54,to_inst,54.34602649,North,direct,1,44.0
31092,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,176500,4.75,0.4894,2153.44,360.0,not_neg,int_only,not_lpsm,218000.0,sb,sr,home,1U,16080.0,CRIF,575,CIB,25-34,not_inst,80.96330275,North,direct,0,21.0
31093,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,506500,3.875,0.0998,5080.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,8820.0,CRIF,839,CIB,45-54,not_inst,75.82335329,south,direct,0,23.0
31094,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,236500,3.99,0.8775,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,,CIB,762,CIB,25-34,not_inst,88.24626866,North,direct,0,
31095,2019,,Female,nopre,type1,p4,l1,nopc,nob/c,66500,4.75,1.3462,2833.55,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,3840.0,CIB,526,EXP,55-64,to_inst,61.57407407,North,direct,0,37.0
31096,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,606500,4.875,1.0317,115.84,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,17700.0,CIB,718,CIB,55-64,not_inst,80.01319261,North,direct,0,30.0
31097,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,496500,3.99,0.4875,0.0,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,6300.0,EXP,647,EXP,25-34,not_inst,94.03409091,south,direct,0,41.0
31098,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3000.0,EQUI,637,EXP,25-34,not_inst,,North,direct,1,
31099,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,,,,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,2940.0,CIB,735,EXP,55-64,not_inst,68.20866142,south,direct,1,47.0
31100,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,4.5,0.052,0.0,360.0,not_neg,int_only,not_lpsm,748000.0,sb,pr,home,1U,15960.0,CRIF,807,EXP,35-44,not_inst,83.75668449,North,direct,0,37.0
31101,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,276500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,2U,10680.0,EQUI,548,EXP,35-44,not_inst,,North,direct,1,
31102,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,4.5,0.4254,1935.0,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,1560.0,CRIF,834,CIB,65-74,to_inst,58.44594595,North,direct,0,37.0
31103,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,3.625,0.5898,2062.0,204.0,neg_amm,int_only,not_lpsm,608000.0,sb,pr,home,1U,11460.0,CIB,676,EXP,35-44,to_inst,66.85855263,south,direct,0,37.0
31104,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,626500,4.56,0.2627,9730.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,11400.0,CIB,750,CIB,55-64,to_inst,79.50507614,south,direct,0,40.0
31105,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,126500,5.25,1.2883,3200.1,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3240.0,CIB,655,CIB,45-54,to_inst,91.66666667,North,direct,0,40.0
31106,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,326500,,,,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,10800.0,CRIF,753,EXP,55-64,to_inst,74.543379,North,direct,1,30.0
31107,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,116500,3.5,0.7405,3782.77,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,3720.0,CIB,882,EXP,45-54,to_inst,56.00961538,south,direct,0,36.0
31108,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,,,,240.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,9360.0,EQUI,675,EXP,55-64,to_inst,,south,direct,1,
31109,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,366500,,,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,,CIB,548,CIB,45-54,not_inst,102.3743017,south,direct,1,
31110,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,9780.0,EQUI,655,EXP,55-64,to_inst,,south,direct,1,
31111,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,306500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4080.0,EQUI,583,EXP,45-54,not_inst,,south,direct,1,
31112,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,706500,3.875,0.3382,7490.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,8520.0,CRIF,689,CIB,35-44,not_inst,77.80837004,south,direct,0,41.0
31113,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,196500,,,,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2700.0,CRIF,775,EXP,45-54,not_inst,94.47115385,central,direct,1,44.0
31114,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,376500,,,,360.0,neg_amm,not_int,not_lpsm,468000.0,sb,pr,home,1U,7500.0,CRIF,635,EXP,35-44,to_inst,80.44871795,south,direct,1,44.0
31115,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,4.99,1.1958,4283.0,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,10440.0,EXP,844,EXP,25-34,not_inst,75.33407572,south,direct,0,40.0
31116,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,266500,3.99,0.7845,1744.48,240.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3720.0,EXP,772,CIB,35-44,to_inst,70.5026455,North,direct,0,47.0
31117,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,436500,3.75,0.0237,0.0,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,7620.0,CIB,586,CIB,25-34,not_inst,79.65328467,North,direct,0,28.0
31118,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,106500,4.625,1.4786,1932.29,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1800.0,CRIF,596,CIB,65-74,to_inst,90.25423729,North,direct,0,37.0
31119,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,3.625,0.2591,6467.28,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3120.0,CRIF,628,EXP,65-74,not_inst,79.36241611,North,direct,0,44.0
31120,2019,cf,Joint,nopre,type1,p1,l2,nopc,nob/c,556500,4.75,0.6591,0.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,8400.0,EXP,686,EXP,25-34,to_inst,94.64285714,North,direct,0,36.0
31121,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,226500,,,,240.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,6420.0,CIB,730,EXP,35-44,not_inst,71.22641509,North,direct,1,30.0
31122,2019,,Joint,nopre,type1,p1,l1,nopc,nob/c,526500,4.5,0.4069,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,9900.0,EXP,863,EXP,25-34,not_inst,80.01519757,North,direct,0,31.0
31123,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,lpsm,368000.0,sb,sr,home,1U,4800.0,CIB,748,EXP,35-44,not_inst,72.41847826,south,direct,1,60.0
31124,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,216500,3.75,0.1704,4515.41,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,4980.0,EXP,750,EXP,35-44,to_inst,68.08176101,North,direct,0,35.0
31125,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,226500,2.875,-0.7326,1170.03,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,,EXP,693,EXP,55-64,to_inst,95.16806723,North,direct,0,
31126,2019,,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,66500,3.875,0.821,1402.83,360.0,not_neg,not_int,not_lpsm,68000.0,sb,pr,home,1U,1200.0,CIB,551,CIB,<25,to_inst,97.79411765,south,direct,0,27.0
31127,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,3.875,0.3113,0.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,8760.0,CRIF,720,EXP,25-34,not_inst,83.55457227,North,direct,0,37.0
31128,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,646500,4.5,0.3443,3068.4,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,13380.0,CRIF,805,EXP,45-54,not_inst,80.01237624,North,direct,0,39.0
31129,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,3.99,0.262,570.53,360.0,not_neg,int_only,not_lpsm,368000.0,sb,pr,home,1U,4320.0,CIB,610,CIB,35-44,not_inst,77.85326087,south,direct,0,36.0
31130,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,326500,3.5,-0.0925,854.98,360.0,not_neg,not_int,not_lpsm,538000.0,sb,ir,home,1U,13200.0,CRIF,602,CIB,45-54,not_inst,60.68773234,south,direct,0,45.0
31131,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,316500,4.625,1.1012,6712.87,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5400.0,CRIF,588,EXP,35-44,to_inst,77.57352941,south,direct,0,55.0
31132,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,156500,4.125,0.5246,864.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,8520.0,EXP,656,EXP,35-44,to_inst,16.33611691,central,direct,0,36.0
31133,2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,606500,4.125,1.2739,0.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,,EXP,836,EXP,25-34,not_inst,92.17325228,North,direct,0,
31134,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,206500,4.99,1.2629,5848.44,360.0,not_neg,not_int,not_lpsm,278000.0,sb,ir,home,1U,6120.0,EXP,566,EXP,35-44,to_inst,74.28057554,south,direct,0,47.0
31135,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,4.375,0.503,0.0,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,5160.0,EXP,551,EXP,55-64,not_inst,59.95575221,south,direct,0,41.0
31136,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,446500,4.75,0.178,0.0,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,5760.0,CIB,551,EXP,35-44,not_inst,99.66517857,south,direct,0,49.0
31137,2019,ncf,Joint,pre,type1,p3,l1,nopc,nob/c,166500,4.75,0.9299,4657.5,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,7260.0,CRIF,820,EXP,35-44,to_inst,67.13709677,North,direct,0,37.0
31138,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,8040.0,CIB,755,CIB,55-64,to_inst,66.95979899,south,direct,1,21.0
31139,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,576500,3.99,0.5833,17925.0,360.0,not_neg,not_int,not_lpsm,738000.0,sb,pr,home,1U,6360.0,CRIF,635,CIB,65-74,to_inst,78.11653117,North,direct,0,45.0
31140,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,236500,3.99,0.557,,324.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,4560.0,CRIF,811,CIB,25-34,to_inst,88.24626866,south,direct,0,36.0
31141,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,4.5,0.3701,3436.25,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,4920.0,CIB,554,CIB,55-64,to_inst,68.20866142,central,direct,0,39.0
31142,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,156500,3.75,1.1013,4626.69,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,2580.0,CRIF,885,CIB,35-44,to_inst,63.10483871,south,direct,0,31.0
31143,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,76500,,,,180.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2460.0,CRIF,612,CIB,>74,to_inst,59.765625,south,direct,1,39.0
31144,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,266500,4.25,0.3513,4950.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,7560.0,CRIF,605,EXP,>74,to_inst,78.84615385,North,direct,0,30.0
31145,2019,cf,Joint,nopre,type3,p3,l2,nopc,nob/c,336500,4.75,0.3622,0.0,300.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,13200.0,CRIF,590,EXP,35-44,to_inst,99.55621302,central,direct,0,37.0
31146,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,196500,3.75,0.1288,1999.99,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,3720.0,EXP,831,CIB,35-44,not_inst,54.88826816,North-East,direct,0,33.0
31147,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,346500,3.625,-0.2387,0.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,3660.0,EXP,578,CIB,25-34,not_inst,50.36337209,North,direct,0,45.0
31148,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,226500,3.875,0.4238,4600.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,5520.0,CIB,738,EXP,45-54,not_inst,84.51492537,south,direct,0,35.0
31149,2019,cf,Sex Not Available,pre,type3,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3960.0,CIB,692,CIB,65-74,to_inst,99.34210526,south,direct,1,56.0
31150,2019,,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,556500,3.875,-0.1318,1082.52,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,10200.0,EXP,796,CIB,35-44,not_inst,88.61464968,south,direct,0,40.0
31151,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,456500,3.375,-0.393,0.0,360.0,not_neg,not_int,lpsm,858000.0,sb,pr,home,1U,6240.0,CRIF,735,CIB,35-44,not_inst,53.20512821,south,direct,0,33.0
31152,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,226500,3.99,1.1219,2210.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,6360.0,CRIF,687,CIB,45-54,to_inst,84.51492537,North,direct,0,42.0
31153,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,466500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,26340.0,EQUI,784,EXP,45-54,to_inst,,south,direct,1,
31154,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,336500,4.375,0.0123,4121.5,360.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1U,4860.0,CRIF,835,CIB,35-44,to_inst,78.62149533,south,direct,0,41.0
31155,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,366500,3.625,-0.0294,2428.13,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,39000.0,CIB,861,EXP,45-54,to_inst,80.02183406,North,direct,0,13.0
31156,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,286500,4.125,0.1672,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3300.0,CRIF,744,CIB,45-54,not_inst,96.1409396,North,direct,0,40.0
31157,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,336500,3.99,0.3192,3350.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,5580.0,EXP,809,CIB,45-54,to_inst,68.95491803,south,direct,0,30.0
31158,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,176500,,,,240.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,13680.0,CIB,824,EXP,25-34,to_inst,80.96330275,North,direct,1,35.0
31159,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,556500,3.625,0.1437,8583.0,360.0,not_neg,int_only,not_lpsm,748000.0,sb,sr,home,1U,55380.0,CRIF,622,EXP,45-54,to_inst,74.39839572,south,direct,0,19.0
31160,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,156500,4.99,1.4456,4555.0,360.0,not_neg,not_int,not_lpsm,328000.0,sb,ir,home,1U,2040.0,CIB,614,CIB,65-74,to_inst,47.71341463,south,direct,0,48.0
31161,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,236500,4.375,0.2295,0.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,sr,home,1U,5160.0,CRIF,559,CIB,45-54,not_inst,76.78571429,south,direct,0,33.0
31162,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,266500,4.5,0.3727,3665.63,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,7500.0,CIB,777,CIB,45-54,to_inst,95.86330935,south,direct,0,33.0
31163,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,206500,,,,180.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,5280.0,EXP,883,CIB,45-54,to_inst,90.57017544,south,direct,1,43.0
31164,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,6360.0,CRIF,654,CIB,45-54,to_inst,122.265625,south,direct,1,38.0
31165,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,466500,3.625,0.0385,10478.56,360.0,not_neg,not_int,not_lpsm,1438000.0,sb,pr,home,1U,6660.0,CRIF,581,EXP,55-64,to_inst,32.44089013,North,direct,0,44.0
31166,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,156500,3.375,-0.1771,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,7080.0,CIB,804,CIB,55-64,to_inst,34.17030568,North,direct,0,33.0
31167,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,3.55,-0.1322,295.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,sr,home,1U,15000.0,CRIF,893,CIB,>74,to_inst,59.53815261,North,direct,0,41.0
31168,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,146500,,,,360.0,not_neg,int_only,not_lpsm,258000.0,sb,pr,home,1U,2640.0,EXP,713,EXP,55-64,not_inst,56.78294574,North,direct,1,37.0
31169,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,686500,4.625,0.2497,0.0,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,12900.0,EXP,536,CIB,35-44,to_inst,79.08986175,North,direct,0,24.0
31170,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,3.5,-0.1303,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,11880.0,EXP,880,EXP,25-34,not_inst,78.47490347,south,direct,0,12.0
31171,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,356500,3.25,-0.3563,4375.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,8160.0,CIB,511,EXP,45-54,to_inst,99.58100559,central,direct,0,44.0
31172,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,,,,360.0,not_neg,not_int,not_lpsm,608000.0,sb,ir,home,1U,2100.0,EXP,851,EXP,65-74,to_inst,55.34539474,south,direct,1,50.0
31173,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,716500,4.125,0.5732,6584.7,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,11040.0,CIB,651,EXP,35-44,to_inst,89.78696742,North,direct,0,37.0
31174,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,206500,3.75,0.3724,5251.0,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,pr,home,1U,2880.0,CIB,879,CIB,35-44,to_inst,80.03875969,North,direct,0,43.0
31175,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,286500,3.625,0.4895,1607.69,180.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,8340.0,EXP,789,CIB,55-64,not_inst,43.54103343,North,direct,0,43.0
31176,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,3.5,0.182,13020.0,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,4140.0,CRIF,563,EXP,65-74,to_inst,64.81762918,North,direct,0,47.0
31177,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,276500,4.99,0.9949,2532.5,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5520.0,CIB,579,CIB,55-64,to_inst,69.47236181,North,direct,0,39.0
31178,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,156500,,,,240.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2340.0,EQUI,632,EXP,45-54,to_inst,,North,direct,1,
31179,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,306500,4.99,1.1311,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,ir,home,1U,8940.0,CIB,720,EXP,65-74,not_inst,75.12254902,North,direct,0,38.0
31180,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,676500,,,,360.0,not_neg,not_int,not_lpsm,848000.0,sb,pr,home,1U,6960.0,CIB,848,CIB,45-54,to_inst,79.7759434,North,direct,1,59.0
31181,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,246500,,,,360.0,not_neg,not_int,lpsm,298000.0,sb,pr,home,1U,5340.0,EXP,670,EXP,25-34,not_inst,82.71812081,North,direct,1,37.0
31182,2019,ncf,Joint,nopre,type3,,l1,nopc,nob/c,496500,4.5,0.2344,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,8580.0,CIB,815,EXP,35-44,not_inst,101.7418033,North,direct,0,34.0
31183,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3240.0,EQUI,865,EXP,35-44,to_inst,,North,direct,1,
31184,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3180.0,EQUI,887,EXP,65-74,to_inst,,south,direct,1,
31185,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,3.875,0.519,8504.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,7680.0,CRIF,705,EXP,45-54,to_inst,90.42750929,North,direct,0,36.0
31186,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,526500,,,,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,9480.0,EXP,579,CIB,55-64,to_inst,85.19417476,North-East,direct,1,30.0
31187,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,386500,4.375,0.1828,5900.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,9840.0,CIB,733,CIB,35-44,to_inst,40.34446764,south,direct,0,39.0
31188,2019,cf,Female,nopre,type3,p4,l1,nopc,nob/c,276500,3.0,-0.768,0.0,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,,CIB,743,CIB,35-44,not_inst,92.7852349,south,direct,0,
31189,2019,cf,Female,pre,type1,p3,l1,nopc,nob/c,216500,3.875,0.3548,5356.0,132.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,8400.0,CRIF,679,EXP,45-54,to_inst,80.78358209,south,direct,0,31.0
31190,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,406500,3.625,-0.4098,2170.94,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,4620.0,EXP,708,CIB,45-54,not_inst,102.1356784,south,direct,0,58.0
31191,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,246500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2580.0,EQUI,774,EXP,<25,not_inst,,North,direct,1,
31192,2019,ncf,Female,nopre,type1,p1,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3240.0,EQUI,837,EXP,65-74,to_inst,,south,direct,1,
31193,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,86500,3.625,0.9063,2461.58,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,1140.0,CIB,637,CIB,55-64,to_inst,73.30508475,North,direct,0,40.0
31194,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,486500,4.125,0.071,950.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,4980.0,CRIF,784,CIB,35-44,not_inst,85.65140845,south,direct,0,43.0
31195,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,196500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,pr,home,1U,3120.0,EQUI,718,EXP,45-54,to_inst,,south,direct,1,
31196,2019,cf,Female,pre,type2,p1,l1,nopc,b/c,226500,4.25,1.4968,2170.28,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,5400.0,CIB,749,CIB,35-44,to_inst,99.34210526,North-East,direct,0,60.0
